Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
NA	HQ214389	No	6	1410	H3N2	11/11/2008	IRD:Human	Kenya	-N/A-	-N/A-	A/Malindi/7590/2008(H3N2)	10/14/2010	
NA	CY044157	Yes	6	1410	H1N1	06/26/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/0536N/2009(H1N1)	08/13/2009	
NA	CY072672	Yes	6	1420	H1N1	08/16/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1054.02/2009(H1N1)	09/02/2010	
NA	CY038921	Yes	6	1424	H1N1	06/26/2008	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/107.01/2008	03/06/2012	
NA	CY058198	Yes	6	1420	H1N1	06/29/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1127.02/2009(H1N1)	03/29/2010	
NA	CY070953	Yes	6	1437	H3N2	06/03/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1181.03/2010(H3N2)	09/02/2010	
NA	CY032527	Yes	6	1429	H3N2	06/21/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/14/2007(H3N2)	06/18/2008	
NA	CY072736	Yes	6	1420	H1N1	09/12/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1419.02/2009(H1N1)	09/02/2010	
NA	CY034086	Yes	6	1430	H3N2	06/21/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/17/2007(H3N2)	08/13/2008	
NA	CY032503	Yes	6	1432	H3N2	06/21/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/18/2007(H3N2)	06/18/2008	
NA	CY074733	Yes	6	1437	H3N2	06/08/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/194.01/2010(H3N2)	10/14/2010	
NA	CY040228	Yes	6	1419	H1N1	06/10/2008	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2055.01/2008(H1N1)	05/26/2009	
NA	CY092307	Yes	6	1437	H3N2	07/02/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2492.04/2010	10/07/2011	
NA	CY032439	Yes	6	1430	H3N2	06/27/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/25/2007(H3N2)	07/15/2008	
NA	CY035096	Yes	6	1420	H3N2	06/23/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/26/2007(H3N2)	10/20/2008	
NA	CY072616	Yes	6	1420	H1N1	08/07/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2604.02/2009(H1N1)	09/02/2010	
NA	CY032447	Yes	6	1410	H3N2	06/24/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/27/2007(H3N2)	06/18/2008	
NA	CY032535	Yes	6	1431	H3N2	06/11/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/28/2007(H3N2)	06/18/2008	
NA	CY032479	Yes	6	1430	H3N2	06/22/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/29/2007(H3N2)	06/18/2008	
NA	CY035088	Yes	6	1432	H3N2	06/07/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3/2007(H3N2)	10/20/2008	
NA	CY039121	Yes	6	1418	H1N1	06/09/2008	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3029.01/2008	03/06/2012	
NA	CY032551	Yes	6	1430	H3N2	06/18/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/31/2007(H3N2)	06/18/2008	
NA	CY032495	Yes	6	1429	H3N2	06/23/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/34/2007(H3N2)	06/18/2008	
NA	CY058598	Yes	6	1418	H1N1	08/18/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3435.01/2009(H1N1)	04/05/2010	
NA	CY073699	Yes	6	1420	H1N1	07/14/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3490.03/2009(H1N1)	09/10/2010	
NA	CY038513	Yes	6	1432	H3N2	06/07/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3616.01/2007(H3N2)	05/01/2009	
NA	CY040260	Yes	6	1413	H1N1	08/16/2008	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3759.02/2008(H1N1)	05/26/2009	
NA	CY092291	Yes	6	1438	H3N2	01/28/2011	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/38-11/2011	10/06/2011	
NA	CY038529	Yes	6	1416	H3N2	07/05/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4127.01/2007(H3N2)	05/01/2009	
NA	CY038913	Yes	6	1432	H3N2	06/28/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/419.01/2007	03/06/2012	
NA	CY073667	Yes	6	1420	H1N1	08/28/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4209.04/2009(H1N1)	09/10/2010	
NA	CY039441	Yes	6	1431	H3N2	06/05/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4348.01/2007(H3N2)	06/19/2009	
NA	CY074925	Yes	6	1437	H3N2	06/06/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4456.02/2010(H3N2)	10/14/2010	
NA	CY058542	Yes	6	1420	H1N1	06/26/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/462.01/2009(H1N1)	04/05/2010	
NA	CY058238	Yes	6	1420	H1N1	08/15/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/473.02/2009(H1N1)	03/29/2010	
NA	CY037361	Yes	6	1419	H3N2	08/03/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4902.01/2007(H3N2)	03/04/2009	
NA	CY040276	Yes	6	1421	H1N1	10/06/2008	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4924.01/2008(H1N1)	05/26/2009	
NA	CY044415	Yes	6	1421	H1N1	08/28/2008	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/496.01/2008(H1N1)	08/26/2009	
NA	CY034094	Yes	6	1410	H3N2	06/13/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/5/2007(H3N2)	08/13/2008	
NA	CY072824	Yes	6	1420	H1N1	09/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/5115.01/2009(H1N1)	09/02/2010	
NA	CY039457	Yes	6	1421	H1N1	07/25/2008	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/5214.01/2008(H1N1)	06/19/2009	
NA	CY058142	Yes	6	1420	H1N1	06/22/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/5665.01/2009(H1N1)	03/29/2010	
NA	CY074717	Yes	6	1437	H3N2	06/08/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/5871.02/2010(H3N2)	10/14/2010	
NA	CY088965	Yes	6	1437	H3N2	06/06/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/5898.02/2010	04/26/2011	
NA	CY058590	Yes	6	1418	H1N1	08/25/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/65.02/2009(H1N1)	04/05/2010	
NA	CY032543	Yes	6	1431	H3N2	06/05/2007	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/7/2007(H3N2)	06/18/2008	
NA	CY058174	Yes	6	1420	H1N1	06/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/792.01/2009(H1N1)	03/29/2010	
NA	CY083609*	Yes	6	1407	H1N1	06/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/WRAIR8997F/2009(H1N1)	03/16/2011	
NA	CY100966*	Yes	6	1413	H1N1	09/03/2008	IRD:Human	Venezuela	-N/A-	-N/A-	A/Maracay/WRAIR1729P/2008(H1N1)	12/14/2011	
NA	EU716539	No	6	1427	H1N1	01/04/2008	IRD:Human	USA	Maryland	07-08	A/Maryland/01/2008	04/02/2012	
NA	GQ476027	No	6	1413	H1N1	01/18/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/01/2009(H1N1)	08/21/2009	
NA	GQ385819	No	6	1410	H3N2	01/20/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/02/2009(H3N2)	10/23/2009	
NA	GQ475957	No	6	1413	H1N1	02/09/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/03/2009(H1N1)	08/21/2009	
NA	KC780645	No	6	1410	H1N1	01/13/2010	IRD:Human	USA	Maryland	09-10	A/Maryland/03/2010	04/09/2013	
NA	EU566998	No	6	1413	H1N1	12/26/2007	IRD:Human	USA	Maryland	07-08	A/Maryland/04/2007(H1N1)	06/25/2008	
NA	FJ686972	No	6	1413	H1N1	10/27/2008	IRD:Human	USA	Maryland	08-09	A/Maryland/04/2008(H1N1)	02/20/2009	
NA	GQ475960	No	6	1413	H1N1	02/09/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/04/2009(H1N1)	08/21/2009	
NA	KC535451	No	6	1410	H3N2	05/11/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/06/2009	03/18/2013	
NA	GQ369842	No	6	1410	H3N2	12/05/2008	IRD:Human	USA	Maryland	08-09	A/Maryland/10/2008(H3N2)	07/28/2009	
NA	CY039911	No	6	1421	H1N1	1991	IRD:Human	USA	Maryland	-N/A-	A/Maryland/12/1991(H1N1)	06/11/2009	
NA	KC535317	No	6	1410	H3N2	05/06/2009	IRD:Human	USA	Maryland	08-09	A/Maryland/16/2009	03/18/2013	
NA	CY020183	Yes	6	1421	H1N1	1980	IRD:Human	USA	Maryland	-N/A-	A/Maryland/2/1980(H1N1)	05/15/2007	
NA	KC780392	No	6	1410	H1N1	12/13/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/36/2009	04/09/2013	
NA	KC781384	No	6	1410	H1N1	11/09/2009	IRD:Human	USA	Maryland	09-10	A/Maryland/38/2009	04/09/2013	
NA	EU566972	No	6	1413	H1N1	01/07/2008	IRD:Human	USA	Massachusetts	07-08	A/Massachusetts/01/2008(H1N1)	06/25/2008	
NA	GQ385855	No	6	1410	H3N2	01/20/2009	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/01/2009(H3N2)	10/23/2009	
NA	KC780314	No	6	1410	H1N1	02/01/2010	IRD:Human	USA	Massachusetts	09-10	A/Massachusetts/01/2010	04/09/2013	
NA	EU199405	No	6	1413	H1N1	01/10/2007	IRD:Human	USA	Massachusetts	06-07	A/Massachusetts/02/2007	04/04/2012	
NA	GQ385857	No	6	1410	H3N2	01/09/2009	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/02/2009(H3N2)	10/23/2009	
NA	KC781235	No	6	1410	H1N1	09/02/2010	IRD:Human	USA	Massachusetts	-N/A-	A/Massachusetts/03/2010	04/09/2013	
NA	GQ475980	No	6	1413	H1N1	02/26/2009	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/05/2009(H1N1)	08/21/2009	
NA	EU199432	No	6	1410	H3N2	03/06/2007	IRD:Human	USA	Massachusetts	06-07	A/Massachusetts/06/2007	04/16/2012	
NA	FJ686936	No	6	1410	H3N2	10/29/2008	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/06/2008(H3N2)	02/20/2009	
NA	FJ686976	No	6	1413	H1N1	11/17/2008	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/08/2008(H1N1)	02/20/2009	
NA	GQ323532	No	6	1410	H1N1	05/03/2009	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/10/2009(H1N1)	07/09/2009	
NA	EU516186	No	6	1410	H3N2	09/18/2007	IRD:Human	USA	Massachusetts	-N/A-	A/Massachusetts/12/2007	04/16/2012	
NA	KC535383	No	6	1410	H3N2	12/12/2008	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/13/2008	03/18/2013	
NA	GQ369847	No	6	1410	H3N2	12/12/2008	IRD:Human	USA	Massachusetts	08-09	A/Massachusetts/13/2008(H3N2)	07/28/2009	
NA	EU516268	No	6	1413	H1N1	12/01/2007	IRD:Human	USA	Massachusetts	07-08	A/Massachusetts/14/2007(H1N1)	06/25/2008	
NA	EU100515	No	6	1413	N1	12/06/2002	IRD:Human	USA	Massachusetts	02-03	A/Massachussetts/5/2002(N1)	06/18/2008	
NA	GU112234	No	6	1413	H1N1	01/05/2008	IRD:Human	Iran	-N/A-	-N/A-	A/Mazandaran/510/2008(H1N1)	01/13/2010	
NA	HQ214390	No	6	1410	H3N2	11/12/2008	IRD:Human	Kenya	-N/A-	-N/A-	A/Mbagathi/7593/2008(H3N2)	10/14/2010	
NA	FJ231858	No	6	1410	H3N2	2006	IRD:Human	Germany	-N/A-	-N/A-	A/Mecklenburg-Vorpommern/3/2006(H3N2)	06/11/2009	
NA	FJ231859	No	6	1410	H3N2	2006	IRD:Human	Germany	-N/A-	-N/A-	A/Mecklenburg-Vorpommern/4/2006(H3N2)	06/11/2009	
NA	CY100878	Yes	6	1413	H1N1	06/28/2008	IRD:Human	Colombia	-N/A-	-N/A-	A/Medellin/WRAIR1297P/2008(H1N1)	12/14/2011	
NA	CY045774	Yes	6	1370	H1N1	1946	IRD:Human	Australia	-N/A-	-N/A-	A/Melbourne/1/1946(H1N1)	09/16/2009	
NA	CY009326	Yes	6	1383	H1N1	1935	IRD:Human	Australia	-N/A-	-N/A-	A/Melbourne/1935(H1N1)	07/27/2006	
NA	CY096220	Yes	6	1420	H1N1	08/23/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Melbourne/INS467/2010(H1N1)	08/23/2011	
NA	CY096244	Yes	6	1420	H1N1	08/25/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Melbourne/INS471/2010(H1N1)	08/23/2011	
NA	EU199409	No	6	1413	H1N1	01/11/2007	IRD:Human	USA	Tennessee	06-07	A/Memphis/01/2007	04/16/2012	
NA	EU779641	No	6	1413	H1N1	01/15/2008	IRD:Human	USA	Tennessee	07-08	A/Memphis/03/2008	04/03/2012	
NA	EU779642	No	6	1413	H1N1	01/17/2008	IRD:Human	USA	Tennessee	07-08	A/Memphis/07/2008	04/03/2012	
NA	CY019741	Yes	6	1419	H1N1	1979	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/1979(H1N1)	05/15/2007	
NA	CY012882	Yes	6	1437	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/1983	04/25/2012	
NA	CY021727	Yes	6	1423	H1N1	1984	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/1984(H1N1)	07/13/2007	
NA	CY021975	Yes	6	1413	H1N1	1987	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/1987(H1N1)	07/13/2007	
NA	CY020263	Yes	6	1429	H1N1	2001	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/2001(H1N1)	05/15/2007	
NA	CY006733	Yes	6	1435	H3N2	1977	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/77(H3N2)	07/27/2006	
NA	CY007629	No	6	1434	H3N2	1981	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/81(H3N2)	07/27/2006	
NA	CY002754	No	6	1425	H3N2	1986	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/86(H3N2)	07/27/2006	
NA	CY003066	No	6	1425	H3N2	1990	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/1/90(H3N2)	07/27/2006	
NA	EU100499	No	6	1447	H3N2	03/01/2006	IRD:Human	USA	Tennessee	05-06	A/MEMPHIS/10/2006(H3N2)	07/03/2008	
NA	CY006717	Yes	6	1445	H3N2	1974	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/101/74(H3N2)	07/27/2006	
NA	AB124659	Yes	6	1410	H3N2	1972	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/102/72(H3N2)	07/15/2008	
NA	CY008462	Yes	6	1419	H3N2	1972	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/103/72(H3N2)	07/27/2006	
NA	CY008686	Yes	6	1420	H3N2	1972	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/105/72(H3N2)	07/27/2006	
NA	CY008702	No	6	1434	H3N2	1976	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/108/76(H3N2)	07/27/2006	
NA	CY010878	Yes	6	1435	H1N1	1978	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/11/1978(H1N1)	10/03/2006	
NA	CY019103	Yes	6	1413	H1N1	1986	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/12/1986(H1N1)	03/13/2007	
NA	CY006701	Yes	6	1435	H3N2	1978	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/12/78(H3N2)	07/27/2006	
NA	CY019869	Yes	6	1413	H1N1	1996	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/13/1996(H1N1)	05/15/2007	
NA	EU199408	No	6	1413	H1N1	12/18/2006	IRD:Human	USA	Tennessee	06-07	A/Memphis/13/2006	03/28/2012	
NA	CY006725	Yes	6	1434	H3N2	1976	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/137/76(H3N2)	07/27/2006	
NA	CY013297	Yes	6	1427	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/14/1983	03/28/2012	
NA	CY020255	Yes	6	1427	H1N1	1996	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/14/1996(H1N1)	05/15/2007	
NA	CY021007	Yes	6	1429	H1N1	1996	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/15/1996(H1N1)	05/15/2007	
NA	CY021695	Yes	6	1433	H1N1	2000	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/15/2000(H1N1)	07/13/2007	
NA	CY068888	No	6	1410	H3N2	2008	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/15c/2008(H3N2)	10/28/2010	
NA	CY068889	No	6	1410	H3N2	2008	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/15d/2008(H3N2)	10/28/2010	
NA	CY010966	Yes	6	1421	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/16/1983	03/28/2012	
NA	CY006709	Yes	6	1442	H3N2	1978	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/18/1978(H3N2)	07/27/2006	
NA	CY012890	Yes	6	1437	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/2/1983	04/17/2012	
NA	CY113503	Yes	6	1437	H3N2	1990	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/2/1990	04/16/2012	
NA	CY019111	Yes	6	1418	H1N1	1996	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/2/1996(H1N1)	03/13/2007	
NA	CY006693	Yes	6	1435	H3N2	1978	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/2/78(H3N2)	07/27/2006	
NA	CY017213	Yes	6	1416	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/24/1983(H1N1)	01/16/2007	
NA	CY002274	Yes	6	1466	H3N2	1995	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/24/95(H3N2)	07/27/2006	
NA	CY021599	Yes	6	1432	H3N2	1971	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/3/1971(H3N2)	07/13/2007	
NA	CY006813	Yes	6	1434	H3N2	1973	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/3/1973	09/28/2012	
NA	CY017245	Yes	6	1421	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/30/1983(H1N1)	01/16/2007	
NA	CY002106	No	6	1466	H3N2	2003	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/31/03(H3N2)	07/27/2006	
NA	AY271795	No	6	1410	H3N2	1998	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/31/98(H3N2)	07/27/2006	
NA	CY009054	No	6	1434	H3N2	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/33/83(H3N2)	07/27/2006	
NA	CY068890	No	6	1410	H3N2	2002	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/4/2002(H3N2)	10/28/2010	
NA	CY019757	Yes	6	1437	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/49/1983(H1N1)	05/15/2007	
NA	CY011290	Yes	6	1434	H3N2	1986	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/5/1986(H3N2)	10/03/2006	
NA	CY113511	Yes	6	1437	H3N2	1990	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/5/1990	04/16/2012	
NA	CY008454	Yes	6	1434	H3N2	1985	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/5/85(H3N2)	07/27/2006	
NA	CY008726	No	6	1434	H3N2	1988	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/5/88(H3N2)	07/27/2006	
NA	CY002114	Yes	6	1466	H3N2	1999	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/59/99(H3N2)	07/27/2006	
NA	CY015526	Yes	6	1429	H1N1	1983	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/6/1983(H1N1)	10/31/2006	
NA	CY020143	Yes	6	1437	H1N1	2001	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/6/2001(H1N1)	05/15/2007	
NA	CY019343	Yes	6	1413	H1N1	2003	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/6/2003(H1N1)	03/13/2007	
NA	CY002090	Yes	6	1466	H3N2	1986	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/66/86(H3N2)	07/27/2006	
NA	CY019135	Yes	6	1421	H1N1	1996	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/7/1996(H1N1)	03/13/2007	
NA	CY020151	Yes	6	1413	H1N1	2001	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/7/2001(H1N1)	05/15/2007	
NA	CY008742	No	6	1435	H3N2	1990	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/7/90(H3N2)	07/27/2006	
NA	CY122317	No	6	1431	H1N2	2003	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/8/2003	07/09/2012	
NA	CY006893	Yes	6	1428	H3N2	1980	IRD:Human	USA	Tennessee	-N/A-	A/Memphis/9/80(H3N2)	07/27/2006	
NA	CY050881	Yes	6	1420	H1N1	05/08/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/005/2009(H1N1)	11/24/2009	
NA	CY050849	Yes	6	1412	H1N1	05/09/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/007/2009(H1N1)	11/24/2009	
NA	CY050857	Yes	6	1414	H1N1	05/12/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/009/2009(H1N1)	11/24/2009	
NA	CY050240	Yes	6	1424	H1N1	05/09/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/010/2009	09/20/2012	
NA	CY062492	No	6	1414	H1N1	07/04/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico city/CIA1/2009(H1N1)	05/14/2010	
NA	CY062499	No	6	1421	H1N1	07/06/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico city/CIA2/2009(H1N1)	05/14/2010	
NA	JQ927317	Yes	6	1410	H1N1	01/11/2012	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER0958/2012	12/03/2012	
NA	CY100532	Yes	6	1458	H1N1	02/09/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER10/2010	12/07/2012	
NA	CY100540	Yes	6	1458	H1N1	02/09/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER11/2010	12/07/2012	
NA	JQ927319	Yes	6	1410	H1N1	01/24/2012	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER1106/2012	12/03/2012	
NA	CY100482*	Yes	6	1457	H1N1	11/10/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER13/2009	12/06/2012	
NA	CY100495*	No	6	1458	H1N1	11/25/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER15/2009	12/06/2012	
NA	CY100503*	Yes	6	1458	H1N1	11/30/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER16/2009	12/06/2012	
NA	CY100510	No	6	1458	H1N1	01/07/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER17/2010	12/07/2012	
NA	CY100516	No	6	1458	H1N1	01/11/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER18/2010	12/07/2012	
NA	CY100466	Yes	6	1458	H1N1	10/12/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER2/2009	12/07/2012	
NA	CY100524	Yes	6	1458	H1N1	01/18/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/INER9/2010	12/07/2012	
NA	CY054297	No	6	1413	H1N1	05/02/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/MCIG01/2009(H1N1)	01/22/2010	
NA	CY050005	Yes	6	1410	H1N1	09/03/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WR1297N/2009(H1N1)	11/19/2009	
NA	CY050045	Yes	6	1410	H1N1	09/09/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WR1310N/2009(H1N1)	11/19/2009	
NA	CY071676*	No	6	1410	H1N1	10/05/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WR1673N/2009(H1N1)	09/02/2010	
NA	CY071716*	No	6	1410	H1N1	10/01/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WR1695N/2009(H1N1)	09/02/2010	
NA	CY071756*	No	6	1410	H1N1	09/18/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WR1706T/2009(H1N1)	09/02/2010	
NA	CY071772*	No	6	1410	H1N1	11/09/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WR1747N/2009(H1N1)	09/02/2010	
NA	CY083537	Yes	6	1410	H1N1	01/26/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR1752N/2010(H1N1)	03/11/2011	
NA	CY073128	Yes	6	1410	H1N1	01/25/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR1773T/2010(H1N1)	09/02/2010	
NA	CY093465	Yes	6	1437	H3N2	12/21/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR3568N/2010	07/29/2011	
NA	CY097966	Yes	6	1410	H1N1	12/22/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR3569N/2010	04/16/2012	
NA	CY093505	Yes	6	1437	H3N2	11/22/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR3571N/2010	07/29/2011	
NA	CY093521	Yes	6	1437	H3N2	12/08/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR3578N/2010	07/29/2011	
NA	CY093537	Yes	6	1437	H3N2	12/09/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR3579N/2010	07/29/2011	
NA	CY093545	Yes	6	1437	H3N2	12/09/2010	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico City/WRAIR3579T/2010	07/29/2011	
NA	GQ149640	Yes	6	1410	H1N1	04/19/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico/4603/2009(H1N1)	06/05/2009	
NA	GQ149681	Yes	6	1410	H1N1	04/19/2009	IRD:Human	Mexico	-N/A-	-N/A-	A/Mexico/4603/2009(H1N1)	06/05/2009	
