Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Date,Host Species,Country,State/Province,Flu Season,Strain Name
HA,CY123203,No,4,1777,H1N1,10/12/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP3991/2009
HA,CY124537,No,4,1777,H1N1,01/04/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4/2011
HA,CY123208,No,4,1777,H1N1,10/11/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4000/2009
HA,CY123223,No,4,1777,H1N1,10/16/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4049/2009
HA,CY123225,No,4,1777,H1N1,10/20/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4078/2009
HA,CY123230,No,4,1777,H1N1,10/27/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4148/2009
HA,JX309776,Yes,4,1777,H1N1,09/28/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4183/2010
HA,JX309840,No,4,1777,H1N1,10/04/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4217/2010
HA,CY123245,No,4,1777,H1N1,11/09/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4275/2009
HA,JX309863,No,4,1777,H1N1,10/10/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4276/2010
HA,JX309893,No,4,1768,H1N1,10/25/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4363/2010
HA,JX309885,Yes,4,1777,H1N1,10/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4369/2010(H1N1)
HA,CY063769,Yes,4,1778,H1N1,11/18/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4381/2009
HA,JX309910,Yes,4,1743,H1N1,11/01/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4406/2010(H1N1)
HA,CY091666,Yes,4,1777,H1N1,11/09/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4444/2010
HA,CY123281,No,4,1777,H1N1,11/23/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4451/2009
HA,JX309049,Yes,4,1760,H1N1,01/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP449/2010(H1N1)
HA,CY091668,Yes,4,1749,H1N1,11/30/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4511/2010
HA,JX309957,No,4,1777,H1N1,12/07/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4549/2010
HA,JX309971,No,4,1765,H1N1,12/23/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4633/2010
HA,JX309946,No,4,1761,H1N1,12/29/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4660/2010(H1N1)
HA,CY091676,No,4,1777,H1N1,12/30/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4670/2010
HA,CY091678,Yes,4,1743,H1N1,12/31/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4682/2010
HA,CY063775,No,4,1768,H1N1,12/10/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4697/2009(H1N1)
HA,CY123305,No,4,1777,H1N1,12/15/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4757/2009
HA,CY124560,Yes,4,1748,H1N1,02/09/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP479/2011
HA,CY123312,No,4,1761,H1N1,12/30/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4895/2009
HA,CY091692,No,4,1754,H1N1,02/11/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP511/2011
HA,CY091694,No,4,1729,H1N1,02/14/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP536/2011
HA,CY063830,No,4,1778,H1N1,02/02/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP562/2010(H1N1)
HA,CY091698,No,4,1777,H1N1,01/10/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP62/2011
HA,JX308965,Yes,4,1777,H1N1,01/06/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP64/2010
HA,JX309178*,No,4,1749,H1N1,02/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP643/2010
HA,CY124587,No,4,1751,H1N1,02/22/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP655/2011
HA,CY124592,Yes,4,1777,H1N1,02/24/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP677/2011
HA,JX309205,No,4,1777,H1N1,02/10/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP690/2010
HA,CY091700,Yes,4,1777,H1N1,03/02/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP730/2011
HA,CY063835,No,4,1740,H1N1,02/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP737/2010(H1N1)
HA,CY124614,Yes,4,1777,H1N1,03/07/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP767/2011
HA,CY124619,No,4,1766,H1N1,03/11/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP808/2011
HA,CY124626,No,4,1760,H1N1,01/11/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP81/2011
HA,CY124634,Yes,4,1777,H1N1,03/18/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP834/2011
HA,CY123354,No,4,1777,H1N1,06/29/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP835/2009
HA,CY124642,Yes,4,1777,H1N1,03/22/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP846/2011
HA,CY124650,Yes,4,1777,H1N1,03/24/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP868/2011
HA,CY124666,Yes,4,1777,H1N1,03/29/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP887/2011
HA,CY124671,No,4,1777,H1N1,03/30/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP892/2011
HA,JX309274,No,4,1764,H1N1,03/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP903/2010
HA,CY063840,Yes,4,1778,H1N1,02/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP999/2010(H1N1)
HA,CY063853,No,4,1755,H1N1,02/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK081/2010(H1N1)
HA,CY091702,Yes,4,1777,H1N1,02/11/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK105/2011
HA,CY124709,No,4,1777,H1N1,01/04/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK12/2011
HA,CY091706*,No,4,1758,H1N1,02/22/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK124/2011
HA,JX309296,Yes,4,1753,H1N1,04/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK136/2010(H1N1)
HA,CY124713,No,4,1777,H1N1,03/28/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK157/2011
HA,CY124726,Yes,4,1777,H1N1,04/18/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK166/2011
HA,JX309607,No,4,1777,H1N1,06/07/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK376/2010
HA,JX309603*,No,4,1758,H1N1,06/15/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK415/2010
HA,JX309599,No,4,1777,H1N1,06/22/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK441/2010
HA,JX309582,Yes,4,1777,H1N1,06/24/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK444/2010
HA,JX309979,No,4,1777,H1N1,12/08/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK724/2010
HA,JX309989,No,4,1777,H1N1,12/27/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK744/2010
HA,JX309184,No,4,1777,H1N1,02/17/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK87/2010
HA,CY063780,No,4,1778,H1N1,07/01/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON0801/2009(H1N1)
HA,CY123367,No,4,1754,H1N1,07/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1048/2009
HA,CY049467,No,4,1741,H1N1,07/12/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1050/2009(H1N1)
HA,CY123382,Yes,4,1777,H1N1,07/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1063/2009
HA,CY049483,No,4,1740,H1N1,07/09/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1067/2009(H1N1)
HA,CY049491,No,4,1743,H1N1,07/09/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1072/2009(H1N1)
HA,CY123406,Yes,4,1755,H1N1,07/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1079/2009
HA,CY049499,No,4,1741,H1N1,07/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1087/2009(H1N1)
HA,CY049507,No,4,1743,H1N1,07/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1093/2009(H1N1)
HA,CY049515,No,4,1740,H1N1,07/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1099/2009(H1N1)
HA,CY049539,No,4,1740,H1N1,07/09/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1118/2009(H1N1)
HA,CY049555,No,4,1740,H1N1,07/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1138/2009(H1N1)
HA,CY049579,No,4,1740,H1N1,07/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1163/2009(H1N1)
HA,CY049603,No,4,1741,H1N1,07/15/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1187/2009(H1N1)
HA,CY049076,No,4,1743,H1N1,06/02/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON141/2009(H1N1)
HA,CY123477,No,4,1777,H1N1,07/28/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1576/2009
HA,CY123479,No,4,1777,H1N1,07/30/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1609/2009
HA,CY123481,No,4,1777,H1N1,07/30/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1616/2009
HA,CY123494,Yes,4,1761,H1N1,08/11/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1747/2009
HA,CY123513,No,4,1777,H1N1,08/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1774/2009
HA,CY123519,No,4,1777,H1N1,08/17/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1790/2009
HA,CY123524,Yes,4,1777,H1N1,08/19/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1802/2009
HA,CY123561,No,4,1777,H1N1,08/24/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1855/2009
HA,CY123584,Yes,4,1777,H1N1,08/27/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1892/2009
HA,CY123657,Yes,4,1777,H1N1,09/01/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON1934/2009
HA,CY123730,No,4,1777,H1N1,09/09/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2040/2009
HA,CY123734,No,4,1777,H1N1,09/10/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2058/2009
HA,CY123745,Yes,4,1777,H1N1,09/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2081/2009
HA,CY049651,Yes,4,1738,H1N1,09/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2081/2009(H1N1)
HA,CY063797,No,4,1778,H1N1,09/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2083/2009(H1N1)
HA,CY123762,No,4,1777,H1N1,09/22/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2131/2009
HA,CY123775,Yes,4,1777,H1N1,09/23/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2136/2009
HA,CY123783,Yes,4,1746,H1N1,09/28/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2145/2009
HA,CY063801,No,4,1778,H1N1,10/01/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2172/2009(H1N1)
HA,CY063805,No,4,1778,H1N1,10/19/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2230/2009(H1N1)
HA,CY063809*,No,4,1778,H1N1,11/06/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2269/2009
HA,CY123836,No,4,1760,H1N1,11/09/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2274/2009
HA,CY063815,No,4,1778,H1N1,11/16/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2308/2009(H1N1)
HA,CY123854,No,4,1753,H1N1,11/17/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2318/2009
HA,CY123862,No,4,1776,H1N1,11/23/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2344/2009
HA,CY063821,No,4,1778,H1N1,12/13/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2407/2009(H1N1)
HA,CY063823,Yes,4,1778,H1N1,12/15/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON2416/2009(H1N1)
HA,CY049364,Yes,4,1743,H1N1,06/19/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON313/2009(H1N1)
HA,CY123938,No,4,1755,H1N1,06/21/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON361/2009
HA,CY049316*,No,4,1742,H1N1,06/25/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON439/2009(H1N1)
HA,CY049380,No,4,1741,H1N1,06/25/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON442/2009(H1N1)
HA,CY049388,No,4,1742,H1N1,06/25/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON496/2009(H1N1)
HA,CY049100,No,4,1741,H1N1,06/25/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON511/2009(H1N1)
HA,CY049212,No,4,1740,H1N1,06/27/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON635/2009(H1N1)
HA,CY049244,No,4,1740,H1N1,07/04/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON899/2009(H1N1)
HA,CY049419,No,4,1739,H1N1,07/04/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON903/2009(H1N1)
HA,CY049116,No,4,1743,H1N1,07/05/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON923/2009(H1N1)
HA,CY049459,No,4,1740,H1N1,07/05/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/ON925/2009(H1N1)
HA,CY067193,No,4,1750,H1N1,04/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS004/2010(H1N1)
HA,JX309430,No,4,1743,H1N1,05/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS09/2010
HA,JX309532,Yes,4,1777,H1N1,06/03/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS34/2010
HA,JX309522,No,4,1777,H1N1,06/03/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS35/2010
HA,JX309711,No,4,1743,H1N1,07/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS38/2010
HA,JX309715,No,4,1761,H1N1,07/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS39/2010
HA,JX309719,No,4,1742,H1N1,07/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS40/2010
HA,JX309723,No,4,1743,H1N1,07/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS41/2010
HA,JX309619,No,4,1715,H1N1,07/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS42/2010
HA,JX309621,No,4,1744,H1N1,07/19/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS43/2010
HA,GQ392017,No,4,1721,H1N1,06/30/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL01/2009
HA,GQ915076,No,4,1701,H1N1,07/27/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL10/2009(H1N1)
HA,GU045582,No,4,1701,H1N1,08/06/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL38/2009(H1N1)
HA,GU045583,No,4,1701,H1N1,08/08/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL40/2009(H1N1)
HA,GU045584,No,4,1701,H1N1,08/08/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL42/2009(H1N1)
HA,GQ527165,No,4,1721,H1N1,06/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL51/2009(H1N1)
HA,GQ527166,No,4,1721,H1N1,06/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL52/2009
HA,GQ527163,No,4,1721,H1N1,06/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL53/2009(H1N1)
HA,GQ527164,No,4,1721,H1N1,06/14/2009,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TLL54/2009
HA,CY063855,No,4,1778,H1N1,01/08/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT017/2010(H1N1)
HA,JX309167,No,4,1777,H1N1,02/08/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT106/2010
HA,JX309389,No,4,1777,H1N1,04/01/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT134/2010
HA,CY091712,No,4,1727,H1N1,02/14/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT134/2011
HA,CY091714*,No,4,1758,H1N1,02/21/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT142/2011
HA,CY091716,Yes,4,1755,H1N1,02/25/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT160/2011
HA,CY124787,No,4,1777,H1N1,03/22/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT187/2011
HA,CY124792,Yes,4,1777,H1N1,03/28/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT190/2011
HA,JX309476,No,4,1777,H1N1,05/24/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT255/2010
HA,JX309509,No,4,1756,H1N1,06/11/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT344/2010
HA,JX309699,No,4,1777,H1N1,07/19/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT418/2010
HA,JX309703,No,4,1777,H1N1,07/23/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT421/2010
HA,JX309707,No,4,1777,H1N1,07/30/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT428/2010
HA,JX309902,Yes,4,1743,H1N1,11/02/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT474/2010
HA,JX309927,No,4,1777,H1N1,12/21/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT488/2010
HA,CY091682,No,4,1736,H1N1,12/20/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT496/2010
HA,CY091720,Yes,4,1777,H1N1,01/03/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT5/2011
HA,CY124817,No,4,1757,H1N1,01/19/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT58/2011
HA,CY091722,Yes,4,1777,H1N1,01/21/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT67/2011
HA,CY091724,No,4,1777,H1N1,01/25/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT89/2011
HA,EU100724,No,4,1698,H1N1,08/21/2006,IRD:Human,Solomon Islands,-N/A-,-N/A-,A/Solomon Islands/03/2006(H1N1)
HA,EU124177,No,4,1734,H1N1,08/21/2006,IRD:Human,Solomon Islands,-N/A-,-N/A-,A/Solomon Islands/3/2006(H1N1)
HA,FJ743466,No,4,1748,H1N1,06/05/2008,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/1/2008(H1N1)
HA,GQ258462,No,4,1701,H1N1,05/2009,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/2001/2009(H1N1)
HA,CY017139,Yes,4,1728,H1N1,2000,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/25/2000(H1N1)
HA,FJ966244,No,4,1765,H1N1,08/11/2008,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/4/2008(H1N1)
HA,CY018933,Yes,4,1719,H1N1,2000,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/40/2000(H1N1)
HA,CY016667,Yes,4,1735,H1N1,2000,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/45/2000(H1N1)
HA,CY021757,Yes,4,1747,H1N1,2005,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/51/2005(H1N1)
HA,CY016675,Yes,4,1730,H1N1,2005,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/55/2005(H1N1)
HA,CY016683,Yes,4,1708,H1N1,2005,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/56/2005(H1N1)
HA,CY016723,Yes,4,1720,H1N1,2000,IRD:Human,Australia,-N/A-,-N/A-,A/South Australia/63/2000(H1N1)
HA,CY009868,Yes,4,1746,H1N1,06/22/2001,IRD:Human,New Zealand,-N/A-,-N/A-,A/South Canterbury/15/2001(H1N1)
HA,CY009204,No,4,1746,H1N1,08/25/2000,IRD:Human,New Zealand,-N/A-,-N/A-,A/South Canterbury/35/2000(H1N1)
HA,EU887034,No,4,1698,H1N1,03/28/2008,IRD:Human,USA,South Carolina,08-Jul,A/South Carolina/01/2008(H1N1)
HA,FJ687030,No,4,1698,H1N1,10/22/2008,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/06/2008(H1N1)
HA,FJ687011,No,4,1698,H1N1,10/22/2008,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/06/2008(H1N1)
HA,GQ117056,Yes,4,1701,H1N1,04/26/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/09/2009(H1N1)
HA,GQ221794,Yes,4,1701,H1N1,04/26/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/09/2009(H1N1)
HA,AF117241,No,4,1701,H1N1,1918,IRD:Human,USA,South Carolina,-N/A-,A/South Carolina/1/18(H1N1)
HA,GQ231981,No,4,1701,H1N1,04/26/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/10/2009(H1N1)
HA,CY121840,Yes,4,1752,H1N1,2010,IRD:Human,USA,South Carolina,-N/A-,A/South Carolina/10/2010(H1N1)
HA,CY130173,No,4,1701,H1N1,10/03/2012,IRD:Human,USA,South Carolina,13-Dec,A/South Carolina/3042/2012
HA,CY092888,Yes,4,1734,H1N1,01/25/2011,IRD:Human,USA,South Carolina,11-Oct,A/South Carolina/NHRC0001/2011(H1N1)
HA,CY092896,Yes,4,1734,H1N1,01/29/2011,IRD:Human,USA,South Carolina,11-Oct,A/South Carolina/NHRC0002/2011(H1N1)
HA,CY069365,Yes,4,1729,H1N1,03/01/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/WRAIR1112P/2009(H1N1)
HA,CY069389,Yes,4,1729,H1N1,03/01/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/WRAIR1116P/2009(H1N1)
HA,CY083176,Yes,4,1701,H1N1,07/21/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/WRAIR1500P/2009
HA,CY083184*,Yes,4,1701,H1N1,07/22/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/WRAIR1501P/2009
HA,CY097884,Yes,4,1701,H1N1,07/17/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/WRAIR1645P/2009
HA,CY071834,Yes,4,1701,H1N1,09/05/2009,IRD:Human,USA,South Carolina,09-Aug,A/South Carolina/WRSP520/2009(H1N1)
HA,GQ475855,No,4,1698,H1N1,01/22/2009,IRD:Human,USA,South Dakota,09-Aug,A/South Dakota/01/2009(H1N1)
HA,GQ475901,No,4,1698,H1N1,01/27/2009,IRD:Human,USA,South Dakota,09-Aug,A/South Dakota/02/2009(H1N1)
HA,EU199353,No,4,1698,H1N1,01/27/2007,IRD:Human,USA,South Dakota,07-Jun,A/South Dakota/03/2007
HA,JF758482,No,4,1728,H1N1,12/04/2008,IRD:Human,USA,South Dakota,09-Aug,A/South Dakota/03/2008
HA,EU716578,Yes,4,1727,H1N1,07/17/2007,IRD:Human,USA,South Dakota,-N/A-,A/South Dakota/06/2007
HA,EU516279,Yes,4,1698,H1N1,07/17/2007,IRD:Human,USA,South Dakota,-N/A-,A/South Dakota/06/2007(H1N1)
HA,CY069373,Yes,4,1729,H1N1,03/01/2009,IRD:Human,USA,South Dakota,09-Aug,A/South Dakota/WRAIR1113P/2009(H1N1)
HA,CY044349,Yes,4,1707,H1N1,12/21/2007,IRD:Human,South Korea,-N/A-,08-Jul,A/South Korea/AF10/2008(H1N1)
HA,CY129862,Yes,4,1752,H1N1,02/16/2011,IRD:Human,USA,Missouri,11-Oct,A/Springfield/INS598/2011
HA,KC190042,No,4,1701,H1N1,11/02/2009,IRD:Human,Sri Lanka,-N/A-,-N/A-,A/Sri Lanka/2005/2009
HA,KC190043,No,4,1701,H1N1,10/01/2009,IRD:Human,Sri Lanka,-N/A-,-N/A-,A/Sri Lanka/24206/2009
HA,KC190047,No,4,1701,H1N1,11/15/2010,IRD:Human,Sri Lanka,-N/A-,-N/A-,A/Sri Lanka/32/2010
HA,EU100725,No,4,1698,H1N1,2006,IRD:Human,Russia,-N/A-,-N/A-,A/St. Petersburg/08/2006(H1N1)_ X-163_RX
HA,CY121816,Yes,4,1752,H1N1,2011,IRD:Human,Russia,-N/A-,-N/A-,A/St. Petersburg/100/2011
HA,HM189388,No,4,1701,H1N1,08/05/2009,IRD:Human,Russia,-N/A-,09-Aug,A/St.Petersburg oblast/CRIE-SEV/2009(H1N1)
HA,JN185105,No,4,1701,H1N1,01/20/2011,IRD:Human,Russia,-N/A-,11-Oct,A/St.Petersburg/CRIE-RME/2011
HA,HM189378,No,4,1701,H1N1,11/19/2009,IRD:Human,Russia,-N/A-,10-Sep,A/St.Petersburg/CRIE-VMN/2009(H1N1)
